week_start,sales,series_id,week_end,promo_type
2024-03-18,157.6273425681967,Product_014,2024-03-24,Normal
2024-03-25,165.80019201315037,Product_014,2024-03-31,Normal
2024-04-01,154.41795651530555,Product_014,2024-04-07,Normal
2024-04-08,148.84840768677122,Product_014,2024-04-14,Normal
2024-04-15,157.50034404017686,Product_014,2024-04-21,Normal
2024-04-22,158.9966699602347,Product_014,2024-04-28,Normal
2024-04-29,153.67410949340035,Product_014,2024-05-05,BOGO
2024-05-06,343.7038766811345,Product_014,2024-05-12,BOGO
2024-05-13,151.9749437983577,Product_014,2024-05-19,Normal
2024-05-20,151.17754838039838,Product_014,2024-05-26,Normal
2024-05-27,156.38674089283688,Product_014,2024-06-02,Memorial Day
2024-06-03,155.70228544443364,Product_014,2024-06-09,Normal
2024-06-10,148.73787979412617,Product_014,2024-06-16,Normal
2024-06-17,146.55863851043495,Product_014,2024-06-23,Normal
2024-06-24,149.82319874944213,Product_014,2024-06-30,Normal
2024-07-01,130.76020711453785,Product_014,2024-07-07,Normal
2024-07-08,133.4688733430397,Product_014,2024-07-14,Normal
2024-07-15,131.14312924584652,Product_014,2024-07-21,Normal
2024-07-22,123.95908870528118,Product_014,2024-07-28,Normal
2024-07-29,127.41108935802454,Product_014,2024-08-04,Normal
2024-08-05,123.51942673500648,Product_014,2024-08-11,Disc_50
2024-08-12,117.9439056512314,Product_014,2024-08-18,Disc_50
2024-08-19,716.2974685329191,Product_014,2024-08-25,Normal
2024-08-26,125.26769201483803,Product_014,2024-09-01,Normal
2024-09-02,119.07908948178556,Product_014,2024-09-08,Normal
2024-09-09,118.33938094103162,Product_014,2024-09-15,Normal
2024-09-16,122.43689032270365,Product_014,2024-09-22,Normal
2024-09-23,116.736204227608,Product_014,2024-09-29,Normal
2024-09-30,126.4092498987739,Product_014,2024-10-06,Normal
2024-10-07,119.89421001325395,Product_014,2024-10-13,Normal
2024-10-14,118.36440583864892,Product_014,2024-10-20,Normal
2024-10-21,124.95767646890069,Product_014,2024-10-27,Normal
2024-10-28,123.24610380986688,Product_014,2024-11-03,Normal
2024-11-04,125.51500276463842,Product_014,2024-11-10,Normal
2024-11-11,131.72848703755693,Product_014,2024-11-17,Normal
2024-11-18,531.1214866821558,Product_014,2024-11-24,Normal
2024-11-25,543.269133817551,Product_014,2024-12-01,Black Friday
2024-12-02,136.79172450018118,Product_014,2024-12-08,Normal
2024-12-09,141.6119481818775,Product_014,2024-12-15,Normal
2024-12-16,148.30053714770122,Product_014,2024-12-22,Normal
2024-12-23,150.7156823954463,Product_014,2024-12-29,Normal
2024-12-30,151.9263336371224,Product_014,2025-01-05,Normal
2023-01-02,92.41264542794168,Product_015,2023-01-08,Normal
2023-01-09,93.23378011360325,Product_015,2023-01-15,Normal
2023-01-16,94.85948257104104,Product_015,2023-01-22,Normal
2023-01-23,97.193741172235,Product_015,2023-01-29,Normal
2023-01-30,103.5194871713162,Product_015,2023-02-05,Normal
2023-02-06,103.72486086979464,Product_015,2023-02-12,Normal
2023-02-13,108.59739600736846,Product_015,2023-02-19,Normal
2023-02-20,108.82059252248264,Product_015,2023-02-26,Normal
2023-02-27,115.2102967444866,Product_015,2023-03-05,Normal
2023-03-06,111.87077220367922,Product_015,2023-03-12,Normal
2023-03-13,119.04976603169165,Product_015,2023-03-19,Normal
2023-03-20,118.95379180590515,Product_015,2023-03-26,Normal
2023-03-27,124.02503346049824,Product_015,2023-04-02,Normal
2023-04-03,117.28109194001878,Product_015,2023-04-09,Normal
2023-04-10,113.06084046317496,Product_015,2023-04-16,Normal
2023-04-17,116.58415401668177,Product_015,2023-04-23,Normal
2023-04-24,121.95757115713664,Product_015,2023-04-30,Normal
2023-05-01,121.83095511110189,Product_015,2023-05-07,Normal
2023-05-08,112.48357703028198,Product_015,2023-05-14,Normal
2023-05-15,120.88461017951892,Product_015,2023-05-21,BOGO
2023-05-22,226.99660901406713,Product_015,2023-05-28,BOGO
2023-05-29,111.36070335525017,Product_015,2023-06-04,Memorial Day
2023-06-05,114.68715106634426,Product_015,2023-06-11,Normal
2023-06-12,107.82809834280458,Product_015,2023-06-18,Normal
2023-06-19,112.38600577377932,Product_015,2023-06-25,Normal
2023-06-26,110.4722253304412,Product_015,2023-07-02,Normal
2023-07-03,103.25007505835242,Product_015,2023-07-09,Normal
2023-07-10,97.85132830830126,Product_015,2023-07-16,Normal
2023-07-17,100.6773012463226,Product_015,2023-07-23,Normal
2023-07-24,92.98666033148731,Product_015,2023-07-30,Normal
2023-07-31,4.750490169860535,Product_015,2023-08-06,Normal
2023-08-07,88.42667921755347,Product_015,2023-08-13,Normal
2023-08-14,94.08170388490548,Product_015,2023-08-20,Normal
2023-08-21,97.01982501661844,Product_015,2023-08-27,Normal
2023-08-28,90.75592376851488,Product_015,2023-09-03,Normal
2023-09-04,86.83008697799112,Product_015,2023-09-10,Normal
2023-09-11,87.79672073700557,Product_015,2023-09-17,Normal
2023-09-18,81.24510436027668,Product_015,2023-09-24,Normal
2023-09-25,87.92931369721644,Product_015,2023-10-01,Normal
2023-10-02,84.89170527718647,Product_015,2023-10-08,Normal
2023-10-09,90.87476119473646,Product_015,2023-10-15,Normal
2023-10-16,85.52533855306042,Product_015,2023-10-22,Normal
2023-10-23,91.451846406119,Product_015,2023-10-29,Normal
2023-10-30,92.02584522097024,Product_015,2023-11-05,Normal
2023-11-06,99.46178313582206,Product_015,2023-11-12,Normal
2023-11-13,102.8214724155071,Product_015,2023-11-19,Normal
2023-11-20,396.0787081024006,Product_015,2023-11-26,Black Friday
2023-11-27,387.9413071870592,Product_015,2023-12-03,Normal
2023-12-04,105.1109480290246,Product_015,2023-12-10,Normal
2023-12-11,109.54834561822472,Product_015,2023-12-17,Normal
2023-12-18,112.83350707947628,Product_015,2023-12-24,Normal
2023-12-25,115.6667439087699,Product_015,2023-12-31,Normal
2024-01-01,115.8821908784631,Product_015,2024-01-07,Normal
2024-01-08,119.91323217197012,Product_015,2024-01-14,Normal
2024-01-15,124.59995324175743,Product_015,2024-01-21,Normal
2024-01-22,122.86110214774432,Product_015,2024-01-28,Normal
2024-01-29,129.6637679257608,Product_015,2024-02-04,Normal
2024-02-05,133.23687731473197,Product_015,2024-02-11,Normal
2024-02-12,134.32389092039998,Product_015,2024-02-18,Normal
2024-02-19,141.04833640015678,Product_015,2024-02-25,Normal
2024-02-26,144.00416128395293,Product_015,2024-03-03,Normal
2024-03-04,150.36326381811512,Product_015,2024-03-10,Normal
2024-03-11,151.72647156402732,Product_015,2024-03-17,Normal
2024-03-18,144.73110698855265,Product_015,2024-03-24,Normal
2024-03-25,147.0949000312606,Product_015,2024-03-31,Normal
2024-04-01,147.03992301138018,Product_015,2024-04-07,Normal
2024-04-08,151.35656212518614,Product_015,2024-04-14,Normal
2024-04-15,145.4428361262398,Product_015,2024-04-21,Normal
2024-04-22,148.6824750149502,Product_015,2024-04-28,Normal
2024-04-29,151.18322334831146,Product_015,2024-05-05,BOGO
2024-05-06,310.16673500873094,Product_015,2024-05-12,BOGO
2024-05-13,148.63409322930363,Product_015,2024-05-19,Normal
2024-05-20,152.59705018522726,Product_015,2024-05-26,Normal
2024-05-27,152.3918457280887,Product_015,2024-06-02,Memorial Day
2024-06-03,143.8254967051299,Product_015,2024-06-09,Normal
2024-06-10,138.9559950537734,Product_015,2024-06-16,Normal
2024-06-17,137.4282581746602,Product_015,2024-06-23,Normal
2024-06-24,144.08784283502982,Product_015,2024-06-30,Normal
2024-07-01,127.64975832759426,Product_015,2024-07-07,Normal
2024-07-08,125.1402406977814,Product_015,2024-07-14,Normal
2024-07-15,125.74044449293082,Product_015,2024-07-21,Normal
2024-07-22,117.98935011541552,Product_015,2024-07-28,Normal
2024-07-29,125.22478546514375,Product_015,2024-08-04,Normal
2024-08-05,125.95329923844494,Product_015,2024-08-11,Disc_50
2024-08-12,119.14298462962924,Product_015,2024-08-18,Disc_50
2024-08-19,721.4188826195445,Product_015,2024-08-25,Normal
2024-08-26,114.22904799677023,Product_015,2024-09-01,Normal
2024-09-02,116.94476697942493,Product_015,2024-09-08,Normal
2024-09-09,111.26095791803874,Product_015,2024-09-15,Normal
2024-09-16,110.7521768558222,Product_015,2024-09-22,Normal
2024-09-23,121.39720241161017,Product_015,2024-09-29,Normal
2024-09-30,117.29177007017756,Product_015,2024-10-06,Normal
2024-10-07,122.48934758275672,Product_015,2024-10-13,Normal
2024-10-14,118.3779291839893,Product_015,2024-10-20,Normal
2024-10-21,120.10246080689085,Product_015,2024-10-27,Normal
2024-10-28,126.24974576279698,Product_015,2024-11-03,Normal
2024-11-04,126.59085319381036,Product_015,2024-11-10,Normal
2024-11-11,131.12515813745927,Product_015,2024-11-17,Normal
2024-11-18,523.5831469920706,Product_015,2024-11-24,Normal
2024-11-25,528.4061853414026,Product_015,2024-12-01,Black Friday
2024-12-02,139.1145688045599,Product_015,2024-12-08,Normal
2024-12-09,145.25959021578203,Product_015,2024-12-15,Normal
2024-12-16,138.89435557214574,Product_015,2024-12-22,Normal
2024-12-23,143.54038918856813,Product_015,2024-12-29,Normal
2024-12-30,146.94430539279443,Product_015,2025-01-05,Normal
2023-01-02,119.08582276861706,Product_016,2023-01-08,Normal
2023-01-09,126.52985087811408,Product_016,2023-01-15,Normal
2023-01-16,131.88749914240833,Product_016,2023-01-22,Normal
2023-01-23,126.49412948900576,Product_016,2023-01-29,Normal
2023-01-30,128.55433561460347,Product_016,2023-02-05,Normal
2023-02-06,125.3075282394376,Product_016,2023-02-12,Normal
2023-02-13,128.61063825223675,Product_016,2023-02-19,Normal
2023-02-20,138.29286859816224,Product_016,2023-02-26,Normal
2023-02-27,142.3515018409822,Product_016,2023-03-05,Normal
2023-03-06,136.23116788304637,Product_016,2023-03-12,Normal
2023-03-13,140.68091018751252,Product_016,2023-03-19,Normal
2023-03-20,144.20757259088708,Product_016,2023-03-26,Normal
2023-03-27,147.26755405932883,Product_016,2023-04-02,Normal
2023-04-03,148.07485370546104,Product_016,2023-04-09,Normal
2023-04-10,147.10721678116417,Product_016,2023-04-16,Normal
2023-04-17,146.92776904246415,Product_016,2023-04-23,Normal
2023-04-24,150.0422662363373,Product_016,2023-04-30,Normal
2023-05-01,150.14510644014118,Product_016,2023-05-07,Normal
2023-05-08,143.12380209383724,Product_016,2023-05-14,Normal
2023-05-15,144.68758259443686,Product_016,2023-05-21,BOGO
2023-05-22,284.05417367856506,Product_016,2023-05-28,BOGO
2023-05-29,144.61590879701268,Product_016,2023-06-04,Memorial Day
2023-06-05,136.18217009273607,Product_016,2023-06-11,Normal
2023-06-12,131.54609079007736,Product_016,2023-06-18,Normal
2023-06-19,131.77288571078134,Product_016,2023-06-25,Normal
2023-06-26,127.302981626656,Product_016,2023-07-02,Normal
2023-07-03,127.12135265249049,Product_016,2023-07-09,Normal
2023-07-10,122.0834824763873,Product_016,2023-07-16,Normal
2023-07-17,125.72556909311795,Product_016,2023-07-23,Normal
2023-07-24,117.69143312602198,Product_016,2023-07-30,Normal
2023-07-31,5.899979098437758,Product_016,2023-08-06,Normal
2023-08-07,111.98514155037078,Product_016,2023-08-13,Normal
2023-08-14,107.367841567652,Product_016,2023-08-20,Normal
2023-08-21,109.82863322083465,Product_016,2023-08-27,Normal
2023-08-28,116.37812459087752,Product_016,2023-09-03,Normal
2023-09-04,108.16727285467812,Product_016,2023-09-10,Normal
2023-09-11,108.47513027336424,Product_016,2023-09-17,Normal
2023-09-18,109.77362114095304,Product_016,2023-09-24,Normal
2023-09-25,110.44061092401452,Product_016,2023-10-01,Normal
2023-10-02,99.94165628549035,Product_016,2023-10-08,Normal
2023-10-09,102.41386649349758,Product_016,2023-10-15,Normal
2023-10-16,109.5580675891576,Product_016,2023-10-22,Normal
2023-10-23,110.26781287588676,Product_016,2023-10-29,Normal
2023-10-30,107.49286955159836,Product_016,2023-11-05,Normal
2023-11-06,115.21902411197004,Product_016,2023-11-12,Normal
2023-11-13,115.83823640163055,Product_016,2023-11-19,Normal
2023-11-20,472.44787398879873,Product_016,2023-11-26,Black Friday
2023-11-27,489.8764898628793,Product_016,2023-12-03,Normal
2023-12-04,117.139019885275,Product_016,2023-12-10,Normal
2023-12-11,130.22587217392785,Product_016,2023-12-17,Normal
2023-12-18,129.3695610039943,Product_016,2023-12-24,Normal
2023-12-25,125.98583290568712,Product_016,2023-12-31,Normal
2024-01-01,139.63639174592777,Product_016,2024-01-07,Normal
2024-01-08,137.94530038157663,Product_016,2024-01-14,Normal
2024-01-15,143.27907358260893,Product_016,2024-01-21,Normal
2024-01-22,141.82397408405808,Product_016,2024-01-28,Normal
2024-01-29,151.87933345749906,Product_016,2024-02-04,Normal
2024-02-05,150.63539040568864,Product_016,2024-02-11,Normal
2024-02-12,148.12639795044743,Product_016,2024-02-18,Normal
2024-02-19,157.62812954602282,Product_016,2024-02-25,Normal
2024-02-26,156.7402687975577,Product_016,2024-03-03,Normal
2024-03-04,159.53241214275383,Product_016,2024-03-10,Normal
2024-03-11,167.80373401612496,Product_016,2024-03-17,Normal
2024-03-18,167.41782155353536,Product_016,2024-03-24,Normal
2024-03-25,160.05235082752927,Product_016,2024-03-31,Normal
2024-04-01,160.28558466093986,Product_016,2024-04-07,Normal
2024-04-08,163.8382802516298,Product_016,2024-04-14,Normal
2024-04-15,172.2711587941631,Product_016,2024-04-21,Normal
2024-04-22,167.58262059671077,Product_016,2024-04-28,Normal
2024-04-29,159.72662237430433,Product_016,2024-05-05,BOGO
2024-05-06,328.16084260637416,Product_016,2024-05-12,BOGO
2024-05-13,152.1300238921501,Product_016,2024-05-19,Normal
2024-05-20,160.72203225924213,Product_016,2024-05-26,Normal
2024-05-27,154.18650826572917,Product_016,2024-06-02,Memorial Day
2024-06-03,147.23222648487197,Product_016,2024-06-09,Normal
2024-06-10,155.5251862848902,Product_016,2024-06-16,Normal
2024-06-17,148.99491593891136,Product_016,2024-06-23,Normal
2024-06-24,146.41050584777227,Product_016,2024-06-30,Normal
2024-07-01,146.36612764990912,Product_016,2024-07-07,Normal
2024-07-08,144.17410943444216,Product_016,2024-07-14,Normal
2024-07-15,138.65021548529566,Product_016,2024-07-21,Normal
2024-07-22,138.16895684187102,Product_016,2024-07-28,Normal
2024-07-29,133.62931046629063,Product_016,2024-08-04,Normal
2024-08-05,128.35516114164167,Product_016,2024-08-11,Disc_50
2024-08-12,124.6354891780952,Product_016,2024-08-18,Disc_50
2024-08-19,729.2676280520709,Product_016,2024-08-25,Normal
2024-08-26,124.10011906193203,Product_016,2024-09-01,Normal
2024-09-02,117.81660809185132,Product_016,2024-09-08,Normal
2024-09-09,120.60000105247842,Product_016,2024-09-15,Normal
2024-09-16,125.4244734831452,Product_016,2024-09-22,Normal
2024-09-23,125.22719866914508,Product_016,2024-09-29,Normal
2024-09-30,123.0812372753373,Product_016,2024-10-06,Normal
2024-10-07,116.49275225797712,Product_016,2024-10-13,Normal
2024-10-14,126.04919429416996,Product_016,2024-10-20,Normal
2024-10-21,131.429480622013,Product_016,2024-10-27,Normal
2024-10-28,125.23705310640436,Product_016,2024-11-03,Normal
2024-11-04,121.84420915529012,Product_016,2024-11-10,Normal
2024-11-11,126.83487116047657,Product_016,2024-11-17,Normal
2024-11-18,538.0163375540619,Product_016,2024-11-24,Normal
2024-11-25,551.588940584638,Product_016,2024-12-01,Black Friday
2024-12-02,138.27502679559487,Product_016,2024-12-08,Normal
2024-12-09,137.19775721737463,Product_016,2024-12-15,Normal
2024-12-16,144.1108166771051,Product_016,2024-12-22,Normal
2024-12-23,147.9949223826489,Product_016,2024-12-29,Normal
2024-12-30,148.408454650319,Product_016,2025-01-05,Normal
2023-01-02,92.89974085954591,Product_017,2023-01-08,Normal
2023-01-09,95.98617871858964,Product_017,2023-01-15,Normal
2023-01-16,95.21767299615452,Product_017,2023-01-22,Normal
2023-01-23,103.74136942802416,Product_017,2023-01-29,Normal
2023-01-30,105.23931333086276,Product_017,2023-02-05,Normal
2023-02-06,109.3042315468876,Product_017,2023-02-12,Normal
2023-02-13,113.1105798033404,Product_017,2023-02-19,Normal
2023-02-20,109.11254407550967,Product_017,2023-02-26,Normal
2023-02-27,114.52613625524394,Product_017,2023-03-05,Normal
2023-03-06,116.946785922504,Product_017,2023-03-12,Normal
2023-03-13,119.90258809399064,Product_017,2023-03-19,Normal
2023-03-20,125.92959991124452,Product_017,2023-03-26,Normal
2023-03-27,120.141646630426,Product_017,2023-04-02,Normal
2023-04-03,116.58877092045851,Product_017,2023-04-09,Normal
2023-04-10,123.72433250001288,Product_017,2023-04-16,Normal
2023-04-17,129.56709128512193,Product_017,2023-04-23,Normal
2023-04-24,122.69076463066482,Product_017,2023-04-30,Normal
2023-05-01,123.90793496191672,Product_017,2023-05-07,Normal
2023-05-08,127.30593830273116,Product_017,2023-05-14,Normal
2023-05-15,122.67099206411407,Product_017,2023-05-21,BOGO
2023-05-22,231.0323687025619,Product_017,2023-05-28,BOGO
2023-05-29,115.9867501376429,Product_017,2023-06-04,Memorial Day
2023-06-05,112.88619454681212,Product_017,2023-06-11,Normal
2023-06-12,112.26372422001636,Product_017,2023-06-18,Normal
2023-06-19,106.90901948859552,Product_017,2023-06-25,Normal
2023-06-26,105.93756940024312,Product_017,2023-07-02,Normal
2023-07-03,98.613896711988,Product_017,2023-07-09,Normal
2023-07-10,100.05755248901566,Product_017,2023-07-16,Normal
2023-07-17,102.67974362396352,Product_017,2023-07-23,Normal
2023-07-24,92.96848220238816,Product_017,2023-07-30,Normal
2023-07-31,4.9318161988673115,Product_017,2023-08-06,Normal
2023-08-07,94.41515615645818,Product_017,2023-08-13,Normal
2023-08-14,92.87784370780786,Product_017,2023-08-20,Normal
2023-08-21,89.79801565031578,Product_017,2023-08-27,Normal
2023-08-28,87.93155562275454,Product_017,2023-09-03,Normal
2023-09-04,85.64376245746209,Product_017,2023-09-10,Normal
2023-09-11,82.38261254780213,Product_017,2023-09-17,Normal
2023-09-18,89.1771827603942,Product_017,2023-09-24,Normal
2023-09-25,97.86134622007012,Product_017,2023-10-01,Normal
2023-10-02,87.28611549394618,Product_017,2023-10-08,Normal
2023-10-09,84.51013210778788,Product_017,2023-10-15,Normal
2023-10-16,83.19335957382457,Product_017,2023-10-22,Normal
2023-10-23,98.43315815784966,Product_017,2023-10-29,Normal
2023-10-30,93.09731977843352,Product_017,2023-11-05,Normal
2023-11-06,90.3603617147418,Product_017,2023-11-12,Normal
2023-11-13,99.06879488247468,Product_017,2023-11-19,Normal
2023-11-20,415.175236457753,Product_017,2023-11-26,Black Friday
2023-11-27,451.45954096591527,Product_017,2023-12-03,Normal
2023-12-04,102.4529625385584,Product_017,2023-12-10,Normal
2023-12-11,115.42864558849249,Product_017,2023-12-17,Normal
2023-12-18,118.83554126259286,Product_017,2023-12-24,Normal
2023-12-25,118.15617683550228,Product_017,2023-12-31,Normal
2024-01-01,106.98817698350192,Product_017,2024-01-07,Normal
